2025-07-07 08:48:09,202 p=46657 u=gpadmin n=ansible | Starting galaxy collection install process
2025-07-07 09:22:05,867 p=77484 u=gpadmin n=ansible | ...ignoring
2025-07-07 09:22:05,884 p=77484 u=gpadmin n=ansible | fatal: [G-243]: FAILED! => {"changed": false, "cmd": ["docker", "exec", "ray_worker", "ray", "status"], "delta": "0:00:00.891351", "end": "2025-07-07 13:22:05.869934", "msg": "non-zero return code", "rc": 1, "start": "2025-07-07 13:22:04.978583", "stderr": "Traceback (most recent call last):\n  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>\n    sys.exit(main())\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main\n    return cli()\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__\n    return self.main(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main\n    rv = self.invoke(ctx)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke\n    return __callback(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status\n    address = services.canonicalize_bootstrap_address_or_die(address)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die\n    raise ConnectionError(\nConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable.", "stderr_lines": ["Traceback (most recent call last):", "  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>", "    sys.exit(main())", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main", "    return cli()", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__", "    return self.main(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main", "    rv = self.invoke(ctx)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke", "    return _process_result(sub_ctx.command.invoke(sub_ctx))", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke", "    return ctx.invoke(self.callback, **ctx.params)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke", "    return __callback(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status", "    address = services.canonicalize_bootstrap_address_or_die(address)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die", "    raise ConnectionError(", "ConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable."], "stdout": "", "stdout_lines": []}
2025-07-07 09:22:05,884 p=77484 u=gpadmin n=ansible | ...ignoring
2025-07-07 09:22:05,906 p=77484 u=gpadmin n=ansible | fatal: [G-242]: FAILED! => {"changed": false, "cmd": ["docker", "exec", "ray_worker", "ray", "status"], "delta": "0:00:00.924160", "end": "2025-07-07 13:22:05.893251", "msg": "non-zero return code", "rc": 1, "start": "2025-07-07 13:22:04.969091", "stderr": "Traceback (most recent call last):\n  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>\n    sys.exit(main())\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main\n    return cli()\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__\n    return self.main(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main\n    rv = self.invoke(ctx)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke\n    return __callback(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status\n    address = services.canonicalize_bootstrap_address_or_die(address)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die\n    raise ConnectionError(\nConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable.", "stderr_lines": ["Traceback (most recent call last):", "  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>", "    sys.exit(main())", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main", "    return cli()", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__", "    return self.main(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main", "    rv = self.invoke(ctx)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke", "    return _process_result(sub_ctx.command.invoke(sub_ctx))", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke", "    return ctx.invoke(self.callback, **ctx.params)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke", "    return __callback(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status", "    address = services.canonicalize_bootstrap_address_or_die(address)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die", "    raise ConnectionError(", "ConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable."], "stdout": "", "stdout_lines": []}
2025-07-07 09:22:05,906 p=77484 u=gpadmin n=ansible | ...ignoring
2025-07-07 09:22:05,914 p=77484 u=gpadmin n=ansible | fatal: [G-244]: FAILED! => {"changed": false, "cmd": ["docker", "exec", "ray_worker", "ray", "status"], "delta": "0:00:00.896672", "end": "2025-07-07 13:22:05.900375", "msg": "non-zero return code", "rc": 1, "start": "2025-07-07 13:22:05.003703", "stderr": "Traceback (most recent call last):\n  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>\n    sys.exit(main())\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main\n    return cli()\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__\n    return self.main(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main\n    rv = self.invoke(ctx)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke\n    return __callback(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status\n    address = services.canonicalize_bootstrap_address_or_die(address)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die\n    raise ConnectionError(\nConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable.", "stderr_lines": ["Traceback (most recent call last):", "  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>", "    sys.exit(main())", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main", "    return cli()", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__", "    return self.main(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main", "    rv = self.invoke(ctx)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke", "    return _process_result(sub_ctx.command.invoke(sub_ctx))", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke", "    return ctx.invoke(self.callback, **ctx.params)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke", "    return __callback(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status", "    address = services.canonicalize_bootstrap_address_or_die(address)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die", "    raise ConnectionError(", "ConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable."], "stdout": "", "stdout_lines": []}
2025-07-07 09:22:05,914 p=77484 u=gpadmin n=ansible | ...ignoring
2025-07-07 09:22:05,927 p=77484 u=gpadmin n=ansible | TASK [ray_worker : Print Ray worker node status] ******************************************
2025-07-07 09:22:05,975 p=77484 u=gpadmin n=ansible | ok: [G-241] => {
    "msg": []
}
2025-07-07 09:22:05,999 p=77484 u=gpadmin n=ansible | ok: [G-242] => {
    "msg": []
}
2025-07-07 09:22:06,007 p=77484 u=gpadmin n=ansible | ok: [G-243] => {
    "msg": []
}
2025-07-07 09:22:06,034 p=77484 u=gpadmin n=ansible | ok: [G-244] => {
    "msg": []
}
2025-07-07 09:22:06,153 p=77484 u=gpadmin n=ansible | PLAY [Verify Ray Cluster Deployment] ******************************************************
2025-07-07 09:22:06,173 p=77484 u=gpadmin n=ansible | TASK [Check Ray head node status] *********************************************************
2025-07-07 09:22:08,210 p=77484 u=gpadmin n=ansible | fatal: [MASTER]: FAILED! => {"changed": false, "cmd": ["docker", "exec", "ray_head", "ray", "status"], "delta": "0:00:01.742913", "end": "2025-07-07 09:22:08.168884", "msg": "non-zero return code", "rc": 1, "start": "2025-07-07 09:22:06.425971", "stderr": "Traceback (most recent call last):\n  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>\n    sys.exit(main())\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main\n    return cli()\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__\n    return self.main(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main\n    rv = self.invoke(ctx)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke\n    return __callback(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status\n    address = services.canonicalize_bootstrap_address_or_die(address)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die\n    raise ConnectionError(\nConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable.", "stderr_lines": ["Traceback (most recent call last):", "  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>", "    sys.exit(main())", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main", "    return cli()", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__", "    return self.main(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main", "    rv = self.invoke(ctx)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke", "    return _process_result(sub_ctx.command.invoke(sub_ctx))", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke", "    return ctx.invoke(self.callback, **ctx.params)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke", "    return __callback(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status", "    address = services.canonicalize_bootstrap_address_or_die(address)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die", "    raise ConnectionError(", "ConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable."], "stdout": "", "stdout_lines": []}
2025-07-07 09:22:08,211 p=77484 u=gpadmin n=ansible | ...ignoring
2025-07-07 09:22:08,226 p=77484 u=gpadmin n=ansible | TASK [Display Ray cluster status] *********************************************************
2025-07-07 09:22:08,248 p=77484 u=gpadmin n=ansible | skipping: [MASTER]
2025-07-07 09:22:08,300 p=77484 u=gpadmin n=ansible | TASK [Display Ray cluster error] **********************************************************
2025-07-07 09:22:08,327 p=77484 u=gpadmin n=ansible | ok: [MASTER] => {
    "msg": "Ray cluster status check failed: Traceback (most recent call last):\n  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>\n    sys.exit(main())\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main\n    return cli()\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__\n    return self.main(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main\n    rv = self.invoke(ctx)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke\n    return __callback(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status\n    address = services.canonicalize_bootstrap_address_or_die(address)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die\n    raise ConnectionError(\nConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable."
}
2025-07-07 09:22:08,354 p=77484 u=gpadmin n=ansible | PLAY RECAP ********************************************************************************
2025-07-07 09:22:08,354 p=77484 u=gpadmin n=ansible | G-241                      : ok=21   changed=5    unreachable=0    failed=0    skipped=5    rescued=0    ignored=2   
2025-07-07 09:22:08,354 p=77484 u=gpadmin n=ansible | G-242                      : ok=20   changed=5    unreachable=0    failed=0    skipped=5    rescued=0    ignored=2   
2025-07-07 09:22:08,354 p=77484 u=gpadmin n=ansible | G-243                      : ok=20   changed=5    unreachable=0    failed=0    skipped=5    rescued=0    ignored=2   
2025-07-07 09:22:08,355 p=77484 u=gpadmin n=ansible | G-244                      : ok=20   changed=5    unreachable=0    failed=0    skipped=5    rescued=0    ignored=2   
2025-07-07 09:22:08,355 p=77484 u=gpadmin n=ansible | MASTER                     : ok=22   changed=4    unreachable=0    failed=0    skipped=7    rescued=0    ignored=2   
2025-07-07 09:30:35,488 p=83788 u=gpadmin n=ansible | PLAY [Deploy Ray Cluster - Common Setup] **************************************************
2025-07-07 09:30:35,497 p=83788 u=gpadmin n=ansible | TASK [Gathering Facts] ********************************************************************
2025-07-07 09:30:37,007 p=83788 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:30:37,125 p=83788 u=gpadmin n=ansible | ok: [G-244]
2025-07-07 09:30:37,151 p=83788 u=gpadmin n=ansible | ok: [G-241]
2025-07-07 09:30:37,262 p=83788 u=gpadmin n=ansible | ok: [G-243]
2025-07-07 09:30:37,291 p=83788 u=gpadmin n=ansible | ok: [G-242]
2025-07-07 09:30:37,541 p=83788 u=gpadmin n=ansible | PLAY [Configure Ray Head Node] ************************************************************
2025-07-07 09:30:37,551 p=83788 u=gpadmin n=ansible | TASK [Gathering Facts] ********************************************************************
2025-07-07 09:30:38,763 p=83788 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:30:38,832 p=83788 u=gpadmin n=ansible | PLAY [Configure Ray Worker Nodes] *********************************************************
2025-07-07 09:30:38,841 p=83788 u=gpadmin n=ansible | TASK [Gathering Facts] ********************************************************************
2025-07-07 09:30:39,694 p=83788 u=gpadmin n=ansible | ok: [G-242]
2025-07-07 09:30:39,703 p=83788 u=gpadmin n=ansible | ok: [G-244]
2025-07-07 09:30:39,706 p=83788 u=gpadmin n=ansible | ok: [G-241]
2025-07-07 09:30:39,711 p=83788 u=gpadmin n=ansible | ok: [G-243]
2025-07-07 09:30:39,904 p=83788 u=gpadmin n=ansible | PLAY [Verify Ray Cluster Deployment] ******************************************************
2025-07-07 09:30:39,944 p=83788 u=gpadmin n=ansible | PLAY [Deploy Monitoring Stack] ************************************************************
2025-07-07 09:30:39,954 p=83788 u=gpadmin n=ansible | TASK [Gathering Facts] ********************************************************************
2025-07-07 09:30:40,776 p=83788 u=gpadmin n=ansible | ok: [G-243]
2025-07-07 09:30:40,818 p=83788 u=gpadmin n=ansible | ok: [G-244]
2025-07-07 09:30:40,832 p=83788 u=gpadmin n=ansible | ok: [G-241]
2025-07-07 09:30:40,862 p=83788 u=gpadmin n=ansible | ok: [G-242]
2025-07-07 09:30:41,151 p=83788 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:30:41,354 p=83788 u=gpadmin n=ansible | PLAY RECAP ********************************************************************************
2025-07-07 09:30:41,354 p=83788 u=gpadmin n=ansible | G-241                      : ok=3    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-07 09:30:41,354 p=83788 u=gpadmin n=ansible | G-242                      : ok=3    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-07 09:30:41,354 p=83788 u=gpadmin n=ansible | G-243                      : ok=3    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-07 09:30:41,354 p=83788 u=gpadmin n=ansible | G-244                      : ok=3    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-07 09:30:41,354 p=83788 u=gpadmin n=ansible | MASTER                     : ok=3    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-07 09:30:51,240 p=84582 u=gpadmin n=ansible | PLAY [Deploy Ray Cluster - Common Setup] *********************************************************
2025-07-07 09:30:51,250 p=84582 u=gpadmin n=ansible | TASK [Gathering Facts] ***************************************************************************
2025-07-07 09:30:52,354 p=84582 u=gpadmin n=ansible | ok: [G-241]
2025-07-07 09:30:52,369 p=84582 u=gpadmin n=ansible | ok: [G-244]
2025-07-07 09:30:52,372 p=84582 u=gpadmin n=ansible | ok: [G-243]
2025-07-07 09:30:52,419 p=84582 u=gpadmin n=ansible | ok: [G-242]
2025-07-07 09:30:52,747 p=84582 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:30:52,827 p=84582 u=gpadmin n=ansible | TASK [common : Update apt cache] *****************************************************************
2025-07-07 09:30:53,313 p=84582 u=gpadmin n=ansible | ok: [G-241]
2025-07-07 09:30:53,320 p=84582 u=gpadmin n=ansible | ok: [G-244]
2025-07-07 09:30:53,322 p=84582 u=gpadmin n=ansible | ok: [G-242]
2025-07-07 09:30:53,322 p=84582 u=gpadmin n=ansible | ok: [G-243]
2025-07-07 09:30:53,728 p=84582 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:30:53,741 p=84582 u=gpadmin n=ansible | TASK [common : Install common packages] **********************************************************
2025-07-07 09:30:54,189 p=84582 u=gpadmin n=ansible | ok: [G-241]
2025-07-07 09:30:54,214 p=84582 u=gpadmin n=ansible | ok: [G-243]
2025-07-07 09:30:54,233 p=84582 u=gpadmin n=ansible | ok: [G-242]
2025-07-07 09:30:54,236 p=84582 u=gpadmin n=ansible | ok: [G-244]
2025-07-07 09:30:54,784 p=84582 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:30:54,797 p=84582 u=gpadmin n=ansible | TASK [common : Create Ray temporary directory] ***************************************************
2025-07-07 09:30:55,107 p=84582 u=gpadmin n=ansible | ok: [G-241]
2025-07-07 09:30:55,108 p=84582 u=gpadmin n=ansible | ok: [G-244]
2025-07-07 09:30:55,108 p=84582 u=gpadmin n=ansible | ok: [G-243]
2025-07-07 09:30:55,114 p=84582 u=gpadmin n=ansible | ok: [G-242]
2025-07-07 09:30:55,217 p=84582 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:30:55,230 p=84582 u=gpadmin n=ansible | TASK [common : Check if Ray directory exists] ****************************************************
2025-07-07 09:30:55,505 p=84582 u=gpadmin n=ansible | ok: [G-241]
2025-07-07 09:30:55,513 p=84582 u=gpadmin n=ansible | ok: [G-244]
2025-07-07 09:30:55,517 p=84582 u=gpadmin n=ansible | ok: [G-243]
2025-07-07 09:30:55,517 p=84582 u=gpadmin n=ansible | ok: [G-242]
2025-07-07 09:30:55,621 p=84582 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:30:55,677 p=84582 u=gpadmin n=ansible | TASK [docker : Check if Docker is installed (apt or snap)] ***************************************
2025-07-07 09:30:55,963 p=84582 u=gpadmin n=ansible | ok: [G-244]
2025-07-07 09:30:55,964 p=84582 u=gpadmin n=ansible | ok: [G-243]
2025-07-07 09:30:55,966 p=84582 u=gpadmin n=ansible | ok: [G-241]
2025-07-07 09:30:55,967 p=84582 u=gpadmin n=ansible | ok: [G-242]
2025-07-07 09:30:56,062 p=84582 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:30:56,075 p=84582 u=gpadmin n=ansible | TASK [docker : Add Docker GPG key] ***************************************************************
2025-07-07 09:30:56,104 p=84582 u=gpadmin n=ansible | skipping: [MASTER]
2025-07-07 09:30:56,122 p=84582 u=gpadmin n=ansible | skipping: [G-241]
2025-07-07 09:30:56,151 p=84582 u=gpadmin n=ansible | skipping: [G-242]
2025-07-07 09:30:56,154 p=84582 u=gpadmin n=ansible | skipping: [G-243]
2025-07-07 09:30:56,161 p=84582 u=gpadmin n=ansible | skipping: [G-244]
2025-07-07 09:30:56,170 p=84582 u=gpadmin n=ansible | TASK [docker : Add Docker APT repository] ********************************************************
2025-07-07 09:30:56,209 p=84582 u=gpadmin n=ansible | skipping: [MASTER]
2025-07-07 09:30:56,223 p=84582 u=gpadmin n=ansible | skipping: [G-241]
2025-07-07 09:30:56,239 p=84582 u=gpadmin n=ansible | skipping: [G-242]
2025-07-07 09:30:56,239 p=84582 u=gpadmin n=ansible | skipping: [G-243]
2025-07-07 09:30:56,247 p=84582 u=gpadmin n=ansible | skipping: [G-244]
2025-07-07 09:30:56,256 p=84582 u=gpadmin n=ansible | TASK [docker : Install Docker Engine] ************************************************************
2025-07-07 09:30:56,275 p=84582 u=gpadmin n=ansible | skipping: [MASTER]
2025-07-07 09:30:56,303 p=84582 u=gpadmin n=ansible | skipping: [G-241]
2025-07-07 09:30:56,319 p=84582 u=gpadmin n=ansible | skipping: [G-242]
2025-07-07 09:30:56,321 p=84582 u=gpadmin n=ansible | skipping: [G-243]
2025-07-07 09:30:56,332 p=84582 u=gpadmin n=ansible | skipping: [G-244]
2025-07-07 09:30:56,341 p=84582 u=gpadmin n=ansible | TASK [docker : Check Docker service status] ******************************************************
2025-07-07 09:30:56,522 p=84582 u=gpadmin n=ansible | fatal: [G-241]: FAILED! => {"changed": false, "cmd": ["systemctl", "is-active", "docker"], "delta": "0:00:00.003171", "end": "2025-07-07 13:30:56.507222", "msg": "non-zero return code", "rc": 4, "start": "2025-07-07 13:30:56.504051", "stderr": "", "stderr_lines": [], "stdout": "inactive", "stdout_lines": ["inactive"]}
2025-07-07 09:30:56,522 p=84582 u=gpadmin n=ansible | ...ignoring
2025-07-07 09:30:56,532 p=84582 u=gpadmin n=ansible | fatal: [G-242]: FAILED! => {"changed": false, "cmd": ["systemctl", "is-active", "docker"], "delta": "0:00:00.003326", "end": "2025-07-07 13:30:56.520210", "msg": "non-zero return code", "rc": 4, "start": "2025-07-07 13:30:56.516884", "stderr": "", "stderr_lines": [], "stdout": "inactive", "stdout_lines": ["inactive"]}
2025-07-07 09:30:56,532 p=84582 u=gpadmin n=ansible | ...ignoring
2025-07-07 09:30:56,537 p=84582 u=gpadmin n=ansible | fatal: [G-243]: FAILED! => {"changed": false, "cmd": ["systemctl", "is-active", "docker"], "delta": "0:00:00.003092", "end": "2025-07-07 13:30:56.527361", "msg": "non-zero return code", "rc": 4, "start": "2025-07-07 13:30:56.524269", "stderr": "", "stderr_lines": [], "stdout": "inactive", "stdout_lines": ["inactive"]}
2025-07-07 09:30:56,537 p=84582 u=gpadmin n=ansible | ...ignoring
2025-07-07 09:30:56,558 p=84582 u=gpadmin n=ansible | fatal: [G-244]: FAILED! => {"changed": false, "cmd": ["systemctl", "is-active", "docker"], "delta": "0:00:00.003139", "end": "2025-07-07 13:30:56.545576", "msg": "non-zero return code", "rc": 4, "start": "2025-07-07 13:30:56.542437", "stderr": "", "stderr_lines": [], "stdout": "inactive", "stdout_lines": ["inactive"]}
2025-07-07 09:30:56,558 p=84582 u=gpadmin n=ansible | ...ignoring
2025-07-07 09:30:56,644 p=84582 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:30:56,658 p=84582 u=gpadmin n=ansible | TASK [docker : Start Docker service (systemd)] ***************************************************
2025-07-07 09:30:56,702 p=84582 u=gpadmin n=ansible | skipping: [G-241]
2025-07-07 09:30:56,717 p=84582 u=gpadmin n=ansible | skipping: [G-242]
2025-07-07 09:30:56,733 p=84582 u=gpadmin n=ansible | skipping: [G-243]
2025-07-07 09:30:56,744 p=84582 u=gpadmin n=ansible | skipping: [G-244]
2025-07-07 09:30:57,368 p=84582 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:30:57,382 p=84582 u=gpadmin n=ansible | TASK [docker : Wait for any in-progress snap operations to complete] *****************************
2025-07-07 09:30:57,410 p=84582 u=gpadmin n=ansible | skipping: [MASTER]
2025-07-07 09:30:57,578 p=84582 u=gpadmin n=ansible | ok: [G-241]
2025-07-07 09:30:57,605 p=84582 u=gpadmin n=ansible | ok: [G-242]
2025-07-07 09:30:57,608 p=84582 u=gpadmin n=ansible | ok: [G-243]
2025-07-07 09:30:57,627 p=84582 u=gpadmin n=ansible | ok: [G-244]
2025-07-07 09:30:57,644 p=84582 u=gpadmin n=ansible | TASK [docker : Start Docker service (snap)] ******************************************************
2025-07-07 09:30:57,679 p=84582 u=gpadmin n=ansible | skipping: [MASTER]
2025-07-07 09:30:58,007 p=84582 u=gpadmin n=ansible | changed: [G-241]
2025-07-07 09:31:31,070 p=84582 u=gpadmin n=ansible | changed: [G-243]
2025-07-07 09:31:31,078 p=84582 u=gpadmin n=ansible | changed: [G-242]
2025-07-07 09:31:31,083 p=84582 u=gpadmin n=ansible | changed: [G-244]
